B&B,,cost,iteration
,,192,117943
,,191,117942
,,194,117945
,,193,117944
,,196,117947
,,195,117946
,,196,117949
,,197,117948
,,198,117951
,,197,117950
,,198,117953
,,199,117952
,,196,117955
,,197,117954
,,194,117957
,,195,117956
,,192,117959
,,193,117958
,,194,117961
,,193,117960
,,194,117963
,,195,117962
,,192,117965
,,193,117964
,,190,117967
,,191,117966
,,188,117969
,,189,117968
,,190,117971
,,189,117970
,,192,117973
,,191,117972
,,192,117975
,,193,117974
,,190,117977
,,191,117976
,,192,117979
,,191,117978
,,194,117981
,,193,117980
,,194,117983
,,195,117982
,,192,117985
,,193,117984
,,192,117987
,,191,117986
,,192,117989
,,193,117988
,,192,117991
,,193,117990
,,190,117993
,,191,117992
,,188,117995
,,189,117994
,,188,117997
,,187,117996
,,190,117999
,,189,117998
,,190,118001
,,191,118000
,,188,118003
,,189,118002
,,190,118005
,,189,118004
,,192,118007
,,191,118006
,,192,118009
,,193,118008
,,192,118011
,,193,118010
,,192,118013
,,191,118012
,,194,118015
,,193,118014
,,196,118017
,,195,118016
,,196,118019
,,197,118018
,,196,118021
,,197,118020
,,194,118023
,,195,118022
,,192,118025
,,193,118024
,,192,118027
,,193,118026
,,190,118029
,,191,118028
,,188,118031
,,189,118030
,,188,118033
,,187,118032
,,190,118035
,,189,118034
,,192,118037
,,191,118036
,,192,118039
,,193,118038
,,194,118041
,,193,118040
,,196,118043
,,195,118042
,,198,118045
,,197,118044
,,198,118047
,,199,118046
,,196,118049
,,197,118048
,,194,118051
,,195,118050
,,194,118053
,,195,118052
,,192,118055
,,193,118054
,,190,118057
,,191,118056
,,192,118059
,,191,118058
,,192,118061
,,193,118060
,,190,118063
,,191,118062
,,188,118065
,,189,118064
,,190,118067
,,189,118066
,,190,118069
,,191,118068
,,188,118071
,,189,118070
,,186,118073
,,187,118072
,,184,118075
,,185,118074
,,186,118077
,,185,118076
,,188,118079
,,187,118078
,,190,118081
,,189,118080
,,192,118083
,,191,118082
,,192,118085
,,193,118084
,,190,118087
,,191,118086
,,190,118089
,,191,118088
,,188,118091
,,189,118090
,,190,118093
,,189,118092
,,192,118095
,,191,118094
,,194,118097
,,193,118096
,,194,118099
,,195,118098
,,192,118101
,,193,118100
,,192,118103
,,193,118102
,,190,118105
,,191,118104
,,192,118107
,,191,118106
,,192,118109
,,193,118108
,,190,118111
,,191,118110
,,190,118113
,,189,118112
,,192,118115
,,191,118114
,,192,118117
,,193,118116
,,190,118119
,,191,118118
,,192,118121
,,191,118120
,,190,118123
,,191,118122
,,190,118125
,,189,118124
,,192,118127
,,191,118126
,,194,118129
,,193,118128
,,196,118131
,,195,118130
,,194,118133
,,195,118132
,,192,118135
,,193,118134
,,192,118137
,,193,118136
,,190,118139
,,191,118138
,,190,118141
,,191,118140
,,188,118143
,,189,118142
,,186,118145
,,187,118144
,,188,118147
,,187,118146
,,190,118149
,,189,118148
,,188,118151
,,189,118150
,,190,118153
,,189,118152
,,192,118155
,,191,118154
,,192,118157
,,193,118156
,,190,118159
,,191,118158
,,190,118161
,,191,118160
,,190,118163
,,189,118162
,,192,118165
,,191,118164
,,190,118167
,,191,118166
,,190,118169
,,191,118168
,,190,118171
,,189,118170
,,192,118173
,,191,118172
,,192,118175
,,193,118174
,,190,118177
,,191,118176
,,190,118179
,,191,118178
,,188,118181
,,189,118180
,,186,118183
,,187,118182
,,186,118185
,,185,118184
,,188,118187
,,187,118186
,,190,118189
,,189,118188
,,192,118191
,,191,118190
,,192,118193
,,193,118192
,,190,118195
,,191,118194
,,192,118197
,,191,118196
,,192,118199
,,193,118198
,,190,118201
,,191,118200
,,188,118203
,,189,118202
,,190,118205
,,189,118204
,,192,118207
,,191,118206
,,192,118209
,,193,118208
,,194,118211
,,193,118210
,,194,118213
,,195,118212
,,194,118215
,,195,118214
,,192,118217
,,193,118216
,,190,118219
,,191,118218
,,190,118221
,,191,118220
,,190,118223
,,189,118222
,,192,118225
,,191,118224
,,190,118227
,,191,118226
,,192,118229
,,191,118228
,,190,118231
,,191,118230
,,190,118233
,,189,118232
,,188,118235
,,189,118234
,,186,118237
,,187,118236
,,188,118239
,,187,118238
,,190,118241
,,189,118240
,,188,118243
,,189,118242
,,190,118245
,,189,118244
,,190,118247
,,191,118246
,,190,118249
,,189,118248
,,190,118251
,,191,118250
,,190,118253
,,191,118252
,,188,118255
,,189,118254
,,186,118257
,,187,118256
,,186,118259
,,185,118258
,,188,118261
,,187,118260
,,190,118263
,,189,118262
,,192,118265
,,191,118264
,,194,118267
,,193,118266
,,196,118269
,,195,118268
,,196,118271
,,197,118270
,,194,118273
,,195,118272
,,196,118275
,,195,118274
,,196,118277
,,197,118276
,,196,118279
,,195,118278
,,194,118281
,,195,118280
,,192,118283
,,193,118282
,,194,118285
,,193,118284
,,194,118287
,,195,118286
,,192,118289
,,193,118288
,,190,118291
,,191,118290
,,190,118293
,,191,118292
,,190,118295
,,189,118294
,,192,118297
,,191,118296
,,194,118299
,,193,118298
,,196,118301
,,195,118300
,,198,118303
,,197,118302
,,198,118305
,,199,118304
,,196,118307
,,197,118306
,,194,118309
,,195,118308
,,194,118311
,,195,118310
,,192,118313
,,193,118312
,,190,118315
,,191,118314
,,190,118317
,,191,118316
,,190,118319
,,189,118318
,,192,118321
,,191,118320
,,192,118323
,,193,118322
,,190,118325
,,191,118324
,,188,118327
,,189,118326
,,190,118329
,,189,118328
,,190,118331
,,191,118330
,,188,118333
,,189,118332
,,186,118335
,,187,118334
,,188,118337
,,187,118336
,,186,118339
,,187,118338
,,184,118341
,,185,118340
,,182,118343
,,183,118342
,,184,118345
,,183,118344
,,186,118347
,,185,118346
,,188,118349
,,187,118348
,,190,118351
,,189,118350
,,192,118353
,,191,118352
,,194,118355
,,193,118354
,,196,118357
,,195,118356
,,198,118359
,,197,118358
,,196,118361
,,197,118360
,,198,118363
,,197,118362
,,196,118365
,,197,118364
,,194,118367
,,195,118366
,,196,118369
,,195,118368
,,196,118371
,,197,118370
,,196,118373
,,197,118372
,,196,118375
,,195,118374
,,198,118377
,,197,118376
,,196,118379
,,197,118378
,,198,118381
,,197,118380
,,198,118383
,,199,118382
,,196,118385
,,197,118384
,,196,118387
,,195,118386
,,196,118389
,,197,118388
,,198,118391
,,197,118390
,,198,118393
,,199,118392
,,196,118395
,,197,118394
,,194,118397
,,195,118396
,,192,118399
,,193,118398
,,194,118401
,,193,118400
,,192,118403
,,193,118402
,,192,118405
,,191,118404
,,194,118407
,,193,118406
,,194,118409
,,195,118408
,,192,118411
,,193,118410
,,194,118413
,,193,118412
,,196,118415
,,195,118414
,,198,118417
,,197,118416
,,198,118419
,,199,118418
,,196,118421
,,197,118420
,,196,118423
,,197,118422
,,194,118425
,,195,118424
,,192,118427
,,193,118426
,,192,118429
,,191,118428
,,192,118431
,,193,118430
,,194,118433
,,193,118432
,,194,118435
,,195,118434
,,192,118437
,,193,118436
,,190,118439
,,191,118438
,,192,118441
,,191,118440
,,194,118443
,,193,118442
,,196,118445
,,195,118444
,,198,118447
,,197,118446
,,196,118449
,,197,118448
,,198,118451
,,197,118450
,,198,118453
,,197,118452
,,198,118455
,,199,118454
,,198,118457
,,197,118456
,,198,118459
,,199,118458
,,196,118461
,,197,118460
,,194,118463
,,195,118462
,,194,118465
,,195,118464
,,194,118467
,,193,118466
,,194,118469
,,195,118468
,,194,118471
,,193,118470
,,194,118473
,,195,118472
,,192,118475
,,193,118474
,,192,118477
,,193,118476
,,190,118479
,,191,118478
,,188,118481
,,189,118480
,,190,118483
,,189,118482
,,192,118485
,,191,118484
,,194,118487
,,193,118486
,,194,118489
,,195,118488
,,192,118491
,,193,118490
,,194,118493
,,193,118492
,,196,118495
,,195,118494
,,194,118497
,,195,118496
,,194,118499
,,195,118498
,,194,118501
,,193,118500
,,194,118503
,,195,118502
,,194,118505
,,193,118504
,,192,118507
,,193,118506
,,190,118509
,,191,118508
,,192,118511
,,191,118510
,,190,118513
,,191,118512
,,190,118515
,,189,118514
,,192,118517
,,191,118516
,,192,118519
,,193,118518
,,194,118521
,,193,118520
,,194,118523
,,195,118522
,,194,118525
,,193,118524
,,194,118527
,,195,118526
,,192,118529
,,193,118528
,,190,118531
,,191,118530
,,192,118533
,,191,118532
,,194,118535
,,193,118534
,,192,118537
,,193,118536
,,194,118539
,,193,118538
,,194,118541
,,195,118540
,,194,118543
,,193,118542
,,194,118545
,,195,118544
,,194,118547
,,195,118546
,,192,118549
,,193,118548
,,190,118551
,,191,118550
,,190,118553
,,189,118552
,,190,118555
,,191,118554
,,190,118557
,,191,118556
,,188,118559
,,189,118558
,,186,118561
,,187,118560
,,188,118563
,,187,118562
,,190,118565
,,189,118564
,,192,118567
,,191,118566
,,194,118569
,,193,118568
,,196,118571
,,195,118570
,,198,118573
,,197,118572
,,198,118575
,,199,118574
,,196,118577
,,197,118576
,,198,118579
,,197,118578
,,196,118581
,,197,118580
,,196,118583
,,195,118582
,,196,118585
,,195,118584
,,194,118587
,,195,118586
,,196,118589
,,195,118588
,,198,118591
,,197,118590
,,196,118593
,,197,118592
,,198,118595
,,197,118594
,,198,118597
,,199,118596
,,196,118599
,,197,118598
,,194,118601
,,195,118600
,,192,118603
,,193,118602
,,194,118605
,,193,118604
,,196,118607
,,195,118606
,,198,118609
,,197,118608
,,198,118611
,,199,118610
,,196,118613
,,197,118612
,,194,118615
,,195,118614
,,196,118617
,,195,118616
,,194,118619
,,195,118618
,,194,118621
,,193,118620
,,194,118623
,,193,118622
,,192,118625
,,193,118624
,,190,118627
,,191,118626
,,192,118629
,,191,118628
,,192,118631
,,193,118630
,,190,118633
,,191,118632
,,190,118635
,,189,118634
,,192,118637
,,191,118636
,,194,118639
,,193,118638
,,196,118641
,,195,118640
,,198,118643
,,197,118642
,,198,118645
,,199,118644
,,196,118647
,,197,118646
,,196,118649
,,197,118648
,,194,118651
,,195,118650
,,194,118653
,,195,118652
,,194,118655
,,193,118654
,,194,118657
,,195,118656
,,194,118659
,,193,118658
,,194,118661
,,195,118660
,,192,118663
,,193,118662
,,192,118665
,,193,118664
,,190,118667
,,191,118666
,,192,118669
,,191,118668
,,194,118671
,,193,118670
,,196,118673
,,195,118672
,,198,118675
,,197,118674
,,198,118677
,,199,118676
,,198,118679
,,197,118678
,,198,118681
,,199,118680
,,198,118683
,,199,118682
,,198,118685
,,197,118684
,,196,118687
,,197,118686
,,198,118689
,,197,118688
,,198,118691
,,199,118690
,,196,118693
,,197,118692
,,194,118695
,,195,118694
,,194,118697
,,195,118696
,,192,118699
,,193,118698
,,192,118701
,,193,118700
,,190,118703
,,191,118702
,,190,118705
,,189,118704
,,192,118707
,,191,118706
,,192,118709
,,193,118708
,,190,118711
,,191,118710
,,190,118713
,,191,118712
,,188,118715
,,189,118714
,,190,118717
,,189,118716
,,192,118719
,,191,118718
,,192,118721
,,193,118720
,,192,118723
,,193,118722
,,192,118725
,,191,118724
,,194,118727
,,193,118726
,,192,118729
,,193,118728
,,194,118731
,,193,118730
,,196,118733
,,195,118732
,,196,118735
,,197,118734
,,196,118737
,,197,118736
,,196,118739
,,195,118738
,,198,118741
,,197,118740
,,196,118743
,,197,118742
,,194,118745
,,195,118744
,,192,118747
,,193,118746
,,190,118749
,,191,118748
,,188,118751
,,189,118750
,,186,118753
,,187,118752
,,186,118755
,,185,118754
,,188,118757
,,187,118756
,,190,118759
,,189,118758
,,192,118761
,,191,118760
,,194,118763
,,193,118762
,,194,118765
,,195,118764
,,192,118767
,,193,118766
,,194,118769
,,193,118768
,,192,118771
,,193,118770
,,192,118773
,,191,118772
,,192,118775
,,191,118774
,,192,118777
,,193,118776
,,192,118779
,,193,118778
,,190,118781
,,191,118780
,,192,118783
,,191,118782
,,194,118785
,,193,118784
,,192,118787
,,193,118786
,,194,118789
,,193,118788
,,194,118791
,,195,118790
,,192,118793
,,193,118792
,,190,118795
,,191,118794
,,188,118797
,,189,118796
,,190,118799
,,189,118798
,,192,118801
,,191,118800
,,194,118803
,,193,118802
,,196,118805
,,195,118804
,,198,118807
,,197,118806
,,200,118809
,,199,118808
,,202,118811
,,201,118810
,,201,118813
,,202,118812
,,199,118815
,,200,118814
,,197,118817
,,198,118816
,,195,118819
,,196,118818
,,193,118821
,,194,118820
,,191,118823
,,192,118822
,,191,118825
,,190,118824
,,189,118827
,,190,118826
,,191,118829
,,190,118828
,,193,118831
,,192,118830
,,195,118833
,,194,118832
,,193,118835
,,194,118834
,,191,118837
,,192,118836
,,191,118839
,,190,118838
,,191,118841
,,192,118840
,,189,118843
,,190,118842
,,189,118845
,,190,118844
,,187,118847
,,188,118846
,,187,118849
,,186,118848
,,189,118851
,,188,118850
,,189,118853
,,190,118852
,,189,118855
,,188,118854
,,189,118857
,,190,118856
,,191,118859
,,190,118858
,,191,118861
,,190,118860
,,189,118863
,,190,118862
,,187,118865
,,188,118864
,,185,118867
,,186,118866
,,187,118869
,,186,118868
,,189,118871
,,188,118870
,,191,118873
,,190,118872
,,193,118875
,,192,118874
,,193,118877
,,192,118876
,,191,118879
,,192,118878
,,191,118881
,,190,118880
,,193,118883
,,192,118882
,,191,118885
,,192,118884
,,189,118887
,,190,118886
,,191,118889
,,190,118888
,,191,118891
,,192,118890
,,191,118893
,,190,118892
,,193,118895
,,192,118894
,,191,118897
,,192,118896
,,189,118899
,,190,118898
,,191,118901
,,190,118900
,,191,118903
,,190,118902
,,189,118905
,,190,118904
,,189,118907
,,188,118906
,,189,118909
,,190,118908
,,187,118911
,,188,118910
,,187,118913
,,186,118912
,,189,118915
,,188,118914
,,191,118917
,,190,118916
,,193,118919
,,192,118918
,,191,118921
,,192,118920
,,191,118923
,,190,118922
,,191,118925
,,192,118924
,,189,118927
,,190,118926
,,189,118929
,,188,118928
,,191,118931
,,190,118930
,,193,118933
,,192,118932
,,191,118935
,,192,118934
,,191,118937
,,190,118936
,,189,118939
,,190,118938
,,191,118941
,,190,118940
,,191,118943
,,190,118942
,,189,118945
,,190,118944
,,189,118947
,,190,118946
,,187,118949
,,188,118948
,,185,118951
,,186,118950
,,185,118953
,,184,118952
,,187,118955
,,186,118954
,,187,118957
,,188,118956
,,189,118959
,,188,118958
,,189,118961
,,188,118960
,,187,118963
,,188,118962
,,189,118965
,,188,118964
,,191,118967
,,190,118966
,,191,118969
,,192,118968
,,193,118971
,,192,118970
,,193,118973
,,192,118972
,,191,118975
,,192,118974
,,193,118977
,,192,118976
,,191,118979
,,192,118978
,,189,118981
,,190,118980
,,187,118983
,,188,118982
,,187,118985
,,186,118984
,,185,118987
,,186,118986
,,183,118989
,,184,118988
,,181,118991
,,182,118990
,,183,118993
,,182,118992
,,185,118995
,,184,118994
,,187,118997
,,186,118996
,,189,118999
,,188,118998
,,191,119001
,,190,119000
,,191,119003
,,192,119002
,,193,119005
,,192,119004
,,193,119007
,,192,119006
,,191,119009
,,192,119008
,,193,119011
,,192,119010
,,193,119013
,,192,119012
,,191,119015
,,192,119014
,,191,119017
,,190,119016
,,189,119019
,,190,119018
,,189,119021
,,188,119020
,,191,119023
,,190,119022
,,191,119025
,,192,119024
,,191,119027
,,190,119026
,,193,119029
,,192,119028
,,191,119031
,,192,119030
,,189,119033
,,190,119032
,,187,119035
,,188,119034
,,189,119037
,,188,119036
,,189,119039
,,188,119038
,,191,119041
,,190,119040
,,189,119043
,,190,119042
,,187,119045
,,188,119044
,,189,119047
,,188,119046
,,189,119049
,,190,119048
,,189,119051
,,188,119050
,,191,119053
,,190,119052
,,191,119055
,,192,119054
,,193,119057
,,192,119056
,,193,119059
,,192,119058
,,191,119061
,,192,119060
,,189,119063
,,190,119062
,,187,119065
,,188,119064
,,187,119067
,,186,119066
,,189,119069
,,188,119068
,,191,119071
,,190,119070
,,193,119073
,,192,119072
,,195,119075
,,194,119074
,,197,119077
,,196,119076
,,195,119079
,,196,119078
,,193,119081
,,194,119080
,,191,119083
,,192,119082
,,191,119085
,,190,119084
,,193,119087
,,192,119086
,,191,119089
,,192,119088
,,189,119091
,,190,119090
,,189,119093
,,188,119092
,,191,119095
,,190,119094
,,193,119097
,,192,119096
,,193,119099
,,192,119098
,,191,119101
,,192,119100
,,191,119103
,,190,119102
,,189,119105
,,190,119104
,,189,119107
,,190,119106
,,191,119109
,,190,119108
,,191,119111
,,190,119110
,,189,119113
,,190,119112
,,187,119115
,,188,119114
,,185,119117
,,186,119116
,,185,119119
,,184,119118
,,187,119121
,,186,119120
,,189,119123
,,188,119122
,,189,119125
,,190,119124
,,189,119127
,,188,119126
,,191,119129
,,190,119128
,,189,119131
,,190,119130
,,191,119133
,,190,119132
,,191,119135
,,190,119134
,,189,119137
,,190,119136
,,187,119139
,,188,119138
,,187,119141
,,186,119140
,,189,119143
,,188,119142
,,189,119145
,,188,119144
,,191,119147
,,190,119146
,,189,119149
,,190,119148
,,191,119151
,,190,119150
,,191,119153
,,190,119152
,,189,119155
,,190,119154
,,187,119157
,,188,119156
,,185,119159
